gene	p_value	rank
hsa-mir-493	0.107930011895064	664
piR-hsa-349416	0.1082101834324	665
piR-hsa-786346	0.108277133753601	666
piR-hsa-153155	0.108412189612242	667
piR-hsa-1303181	0.109242398858523	668
piR-hsa-1282375	0.109426339887676	669
piR-hsa-166509	0.109608085214214	670
piR-hsa-151192	0.109742718127563	671
piR-hsa-7538319	0.109984661418691	672
piR-hsa-194505	0.110289067329323	673
piR-hsa-805298	0.110397301261777	674
hsa-mir-7-1	0.110433046115131	675
hsa-mir-455	0.110527672370831	676
hsa-mir-6089-1	0.110887952337782	677
hsa-mir-143	0.111102301692894	678
piR-hsa-1962895	0.111264062786824	679
piR-hsa-144475	0.111488938665969	680
hsa-mir-24-2	0.111508143394127	681
piR-hsa-334609	0.111516259784854	682
piR-hsa-755466	0.112400125836134	683
piR-hsa-728555	0.112804497649561	684
piR-hsa-2839947	0.113106808774221	685
piR-hsa-4393466	0.113494501031042	686
piR-hsa-156608	0.113568675948266	687
piR-hsa-157834	0.113590797680585	688
piR-hsa-778570	0.113683126808214	689
piR-hsa-142075	0.113695793504047	690
piR-hsa-152171	0.11419218549397	691
piR-hsa-163579	0.1147376182473	692
piR-hsa-108013	0.114893005912847	693
piR-hsa-2830320	0.115441038734912	694
hsa-mir-127	0.115443799642861	695
piR-hsa-797421	0.115472783101539	696
piR-hsa-148072	0.115863130913424	697
piR-hsa-401925	0.116499173866495	698
hsa-mir-192	0.116984111004845	699
hsa-mir-449a	0.117984113949077	700
piR-hsa-797112	0.118344038317085	701
piR-hsa-7900491	0.118471143120642	702
piR-hsa-153287	0.118514315779361	703
piR-hsa-195014	0.118606082041324	704
piR-hsa-802400	0.119063531384999	705
hsa-mir-103a-1	0.119086242747664	706
piR-hsa-750077	0.119308904723272	707
piR-hsa-114326	0.119586338489828	708
piR-hsa-744850	0.119719941991821	709
piR-hsa-765813	0.120169650110118	710
piR-hsa-740456	0.120521913685258	711
piR-hsa-2854473	0.12066696955349	712
piR-hsa-743472	0.121025452527839	713
hsa-mir-410	0.121792419802996	714
piR-hsa-748885	0.122044675415014	715
piR-hsa-193876	0.123010177631116	716
piR-hsa-728902	0.124059845863916	717
piR-hsa-750305	0.124203585772845	718
piR-hsa-764233	0.124525597375085	719
piR-hsa-1020149	0.125146210088802	720
piR-hsa-1315087	0.125435954886393	721
piR-hsa-405192	0.126513883526724	722
hsa-mir-155	0.126619724983227	723
piR-hsa-149734	0.12752418883486	724
piR-hsa-736356	0.128829429649244	725
piR-hsa-171951	0.129900884285492	726
piR-hsa-409802	0.129945840017154	727
piR-hsa-131961	0.130685266113457	728
piR-hsa-795641	0.131724588180896	729
piR-hsa-800346	0.132131176815653	730
piR-hsa-683186	0.132895141083902	731
piR-hsa-2860563	0.133063534742176	732
hsa-mir-411	0.133079750937021	733
piR-hsa-6378436	0.133667375508608	734
piR-hsa-147377	0.133699237091161	735
hsa-mir-4443	0.134211247724926	736
piR-hsa-765768	0.134256856444151	737
piR-hsa-79139	0.134403620099587	738
hsa-mir-532	0.134947360731366	739
piR-hsa-168704	0.135100439831383	740
hsa-mir-149	0.136246775996092	741
hsa-mir-17	0.136264716872371	742
piR-hsa-1315712	0.137239909246081	743
hsa-mir-132	0.137689917376166	744
piR-hsa-163773	0.138241565066509	745
piR-hsa-185937	0.13858577521632	746
piR-hsa-744812	0.139980778335779	747
piR-hsa-164728	0.14036918509782	748
piR-hsa-150279	0.14067229091447	749
piR-hsa-783971	0.141232605952723	750
piR-hsa-740338	0.141605537398516	751
hsa-mir-3605	0.14201190652079	752
piR-hsa-159125	0.14369120159382	753
piR-hsa-626760	0.144022801040717	754
piR-hsa-782657	0.144689073265458	755
piR-hsa-378552	0.144900224790428	756
hsa-mir-1298	0.145036450679886	757
hsa-mir-148a	0.145309608755673	758
hsa-mir-194-1	0.146289124590042	759
piR-hsa-194427	0.14642032125425	760
piR-hsa-791908	0.14644784772063	761
piR-hsa-158808	0.146947688188764	762
piR-hsa-132040	0.14771438997642	763
piR-hsa-158396	0.147730617728977	764
hsa-mir-421	0.147927847212482	765
piR-hsa-798940	0.148180861307975	766
piR-hsa-193025	0.148237812757252	767
piR-hsa-256349	0.148307925805587	768
piR-hsa-348507	0.1488100728054	769
piR-hsa-774294	0.149908171783161	770
piR-hsa-187298	0.150295599551251	771
piR-hsa-787300	0.15162250408997	772
piR-hsa-807423	0.152303809833941	773
hsa-mir-27b	0.152486204861003	774
piR-hsa-351568	0.153499613849785	775
piR-hsa-759732	0.153631554754821	776
piR-hsa-170617	0.153646733711204	777
piR-hsa-419269	0.153859016757569	778
piR-hsa-193690	0.15389314304719	779
piR-hsa-383802	0.153935931376844	780
piR-hsa-143956	0.154383769840638	781
hsa-mir-486-1	0.15440033542346	782
piR-hsa-2827176	0.155573688354738	783
piR-hsa-189414	0.157436406370187	784
piR-hsa-170635	0.157772456401664	785
hsa-mir-9851	0.157952769079338	786
piR-hsa-1006781	0.159302498246732	787
piR-hsa-52286	0.159869952580694	788
piR-hsa-174824	0.15996522056798	789
piR-hsa-364552	0.160150677328942	790
piR-hsa-2847388	0.160524099707572	791
piR-hsa-778761	0.160634971597454	792
piR-hsa-1971032	0.160896614251039	793
piR-hsa-169445	0.160911243429281	794
hsa-let-7d	0.161573063295087	795
piR-hsa-597855	0.161606342606888	796
piR-hsa-806474	0.162456112253867	797
hsa-mir-26a-2	0.163708788967669	798
piR-hsa-367314	0.164009674136463	799
piR-hsa-745891	0.16433067231821	800
piR-hsa-749030	0.164647407658927	801
piR-hsa-343570	0.165048654038532	802
piR-hsa-798163	0.165452097030745	803
piR-hsa-793403	0.165897031978679	804
piR-hsa-807592	0.165923772631647	805
hsa-mir-615	0.166042228845165	806
piR-hsa-486435	0.168220876079212	807
piR-hsa-764647	0.16873728605793	808
piR-hsa-758963	0.169744358609064	809
piR-hsa-160410	0.170215254158255	810
hsa-mir-1303	0.170535712281566	811
piR-hsa-765961	0.170836320618298	812
piR-hsa-377898	0.1709755369316	813
piR-hsa-157899	0.171680975834989	814
piR-hsa-726699	0.171687408311883	815
piR-hsa-130911	0.172933926818714	816
piR-hsa-395297	0.172959708003847	817
piR-hsa-380066	0.174752280290438	818
piR-hsa-156254	0.17579795112435	819
hsa-mir-487a	0.176288450469477	820
piR-hsa-380946	0.176292427116384	821
piR-hsa-146272	0.176465863686705	822
piR-hsa-43370	0.176603849872251	823
piR-hsa-436726	0.17838191037306	824
piR-hsa-135476	0.179280699036086	825
piR-hsa-2858174	0.179471401409909	826
piR-hsa-167557	0.179922266726178	827
piR-hsa-134928	0.180051487246319	828
hsa-mir-99a	0.180795543177042	829
piR-hsa-678850	0.181076386975446	830
piR-hsa-368653	0.181676555324482	831
hsa-mir-29b-2	0.18224620155014	832
piR-hsa-793702	0.182809666506967	833
hsa-mir-33a	0.183741780258235	834
piR-hsa-174381	0.184098323848375	835
piR-hsa-770200	0.184611171183911	836
piR-hsa-758728	0.185459431072099	837
piR-hsa-2865780	0.185877615636954	838
piR-hsa-741550	0.186431411417274	839
piR-hsa-746282	0.187089889449149	840
piR-hsa-166002	0.187219152560605	841
piR-hsa-125096	0.187705223560051	842
piR-hsa-144033	0.187895036577215	843
piR-hsa-370406	0.188513133769454	844
piR-hsa-628951	0.188888871694081	845
hsa-mir-548e	0.189019918773247	846
piR-hsa-147698	0.189778184016339	847
piR-hsa-789079	0.189926556125673	848
piR-hsa-362013	0.190327008019418	849
piR-hsa-397901	0.190361070184272	850
hsa-mir-1261	0.190776554448715	851
hsa-mir-148b	0.190839573820623	852
hsa-mir-499a	0.191479199002124	853
piR-hsa-188365	0.191564601857448	854
piR-hsa-729750	0.191714229029687	855
piR-hsa-721996	0.191889537582706	856
piR-hsa-166734	0.192282530189961	857
hsa-mir-1249	0.193622970198249	858
piR-hsa-154971	0.194571753203624	859
hsa-mir-26a-1	0.194906109609541	860
piR-hsa-789796	0.195718246662388	861
hsa-mir-4454	0.196676352954057	862
piR-hsa-742177	0.1972451044238	863
piR-hsa-344574	0.197705959992177	864
piR-hsa-2858122	0.197783727443164	865
hsa-mir-197	0.199221607738874	866
hsa-mir-584	0.199599678812972	867
piR-hsa-802523	0.199712820572418	868
piR-hsa-179058	0.199999955381902	869
piR-hsa-404394	0.200040674853293	870
piR-hsa-399923	0.200146788947416	871
piR-hsa-2825409	0.202425982135232	872
piR-hsa-88900	0.202849454347219	873
piR-hsa-746242	0.203757128306824	874
piR-hsa-163257	0.204880773246367	875
hsa-mir-4485	0.205049975847426	876
hsa-mir-4286	0.205746218684693	877
hsa-let-7b	0.206868321471621	878
piR-hsa-141194	0.20712394212024	879
hsa-mir-103a-2	0.208084436979123	880
hsa-mir-27a	0.208947706414934	881
piR-hsa-192823	0.209057689534438	882
piR-hsa-731342	0.209420086930364	883
piR-hsa-761478	0.209835404008508	884
piR-hsa-102114	0.209850919915684	885
piR-hsa-373798	0.209984402503635	886
piR-hsa-506578	0.211169379495764	887
piR-hsa-743181	0.211531165657257	888
hsa-mir-1291	0.211782247400379	889
piR-hsa-768084	0.212345185914831	890
piR-hsa-236202	0.212696769086649	891
piR-hsa-157270	0.212729425300949	892
piR-hsa-171114	0.212860536126645	893
piR-hsa-797607	0.214218745637073	894
hsa-mir-100	0.214373865461896	895
piR-hsa-2865871	0.214740398521997	896
piR-hsa-367860	0.216735510978477	897
piR-hsa-173817	0.218452261912556	898
piR-hsa-169178	0.218475262644377	899
piR-hsa-187843	0.218587079088635	900
hsa-mir-335	0.21868416586494	901
piR-hsa-146194	0.218714101594704	902
piR-hsa-189753	0.218779409335463	903
piR-hsa-165066	0.219185297096064	904
piR-hsa-753914	0.220557380763596	905
piR-hsa-102226	0.220809896437482	906
piR-hsa-171750	0.221413655044139	907
piR-hsa-788576	0.223072611881151	908
hsa-mir-422a	0.223573775302528	909
piR-hsa-153231	0.224466332455086	910
piR-hsa-359418	0.224495530498253	911
piR-hsa-182831	0.224966263585662	912
hsa-mir-1843	0.225893985087307	913
piR-hsa-1307968	0.226636491971942	914
piR-hsa-312940	0.226908995658615	915
piR-hsa-750692	0.227347450021169	916
hsa-mir-15b	0.227938895897623	917
piR-hsa-388233	0.229326520032727	918
piR-hsa-768519	0.230383088603363	919
piR-hsa-371406	0.231676418668409	920
piR-hsa-639933	0.233132935649183	921
piR-hsa-2856906	0.233703383020648	922
piR-hsa-82864	0.233788454163634	923
piR-hsa-730035	0.234178026486747	924
piR-hsa-182023	0.234383314487442	925
hsa-mir-502	0.236204605827327	926
piR-hsa-357908	0.236437369796376	927
piR-hsa-796410	0.237579798444365	928
piR-hsa-2848605	0.238631897825244	929
piR-hsa-347214	0.238824651921117	930
piR-hsa-753244	0.239037839796551	931
piR-hsa-397207	0.240248384652603	932
piR-hsa-357658	0.240523221711768	933
piR-hsa-133075	0.245220323987231	934
piR-hsa-188590	0.245906311635507	935
piR-hsa-165419	0.24607259374054	936
piR-hsa-754350	0.246192655200335	937
piR-hsa-282260	0.246393767709602	938
piR-hsa-735606	0.247130904956129	939
piR-hsa-193534	0.247601633276407	940
piR-hsa-138497	0.247726994762244	941
piR-hsa-805921	0.247789034700817	942
piR-hsa-1235721	0.247848498633647	943
piR-hsa-784587	0.24784979786609	944
hsa-mir-29c	0.248332523227579	945
piR-hsa-133835	0.248558693497705	946
piR-hsa-142076	0.251567226021846	947
piR-hsa-160459	0.251758507678563	948
piR-hsa-357053	0.251801435562498	949
piR-hsa-383562	0.252384808856903	950
hsa-mir-139	0.252414054225356	951
hsa-mir-503	0.252665597564827	952
piR-hsa-740272	0.252853043241314	953
piR-hsa-142522	0.253189254198044	954
piR-hsa-744589	0.253278329357449	955
hsa-mir-194-2	0.253895627953849	956
piR-hsa-349393	0.256706378570736	957
piR-hsa-788786	0.256877181654009	958
piR-hsa-169527	0.258171586099696	959
hsa-mir-1296	0.258336229491496	960
piR-hsa-180885	0.258826974333228	961
piR-hsa-166006	0.259691505665768	962
piR-hsa-169473	0.260464201449733	963
piR-hsa-778668	0.260861353748528	964
hsa-mir-101-2	0.263170892590032	965
piR-hsa-178853	0.26342360924324	966
piR-hsa-721000	0.263832324296125	967
piR-hsa-759592	0.264609911172883	968
hsa-mir-339	0.2651146719294	969
piR-hsa-381771	0.266441202516956	970
hsa-mir-450a-1	0.266969464876425	971
piR-hsa-188520	0.268211467429697	972
piR-hsa-142624	0.268686936230422	973
piR-hsa-68274	0.269458472197692	974
hsa-mir-1260a	0.270624121694586	975
piR-hsa-723425	0.271058118978033	976
piR-hsa-804929	0.272315663360584	977
piR-hsa-156709	0.272391854673621	978
hsa-mir-769	0.272419631004504	979
piR-hsa-758484	0.272694485313347	980
hsa-mir-30c-2	0.273429150472286	981
hsa-mir-619	0.274259696178242	982
hsa-mir-190b	0.274472455447756	983
piR-hsa-655226	0.275443773645197	984
piR-hsa-133126	0.27639931379923	985
hsa-mir-940	0.277564218093083	986
hsa-mir-200c	0.277737374089219	987
piR-hsa-750225	0.277931929180366	988
piR-hsa-136426	0.278331029303706	989
hsa-mir-676	0.279448762731823	990
piR-hsa-789816	0.279979284819539	991
piR-hsa-169170	0.28082304205496	992
piR-hsa-747468	0.281555479861382	993
piR-hsa-177499	0.281744168179812	994
hsa-mir-505	0.283361118850207	995
hsa-mir-30c-1	0.283701008966162	996
piR-hsa-168623	0.285799186401055	997
piR-hsa-140251	0.286006355568059	998
piR-hsa-787683	0.286372464655752	999
piR-hsa-2849419	0.286818134148861	1000
piR-hsa-181774	0.286894442487019	1001
piR-hsa-45906	0.287000392048801	1002
hsa-mir-2110	0.287185186684044	1003
hsa-mir-20b	0.287267455426018	1004
hsa-mir-151b	0.288927625350724	1005
hsa-mir-484	0.28981734537268	1006
piR-hsa-150100	0.289829360490979	1007
piR-hsa-180680	0.289977492505318	1008
hsa-mir-224	0.290956004179942	1009
piR-hsa-156744	0.291626314793271	1010
piR-hsa-783337	0.291803928055493	1011
piR-hsa-359326	0.292201271825259	1012
piR-hsa-143189	0.293899642235298	1013
piR-hsa-720094	0.293903772929508	1014
piR-hsa-167670	0.294294765856227	1015
hsa-mir-660	0.295117544232121	1016
piR-hsa-1233011	0.295957729337421	1017
piR-hsa-740840	0.296396041954811	1018
piR-hsa-742754	0.296638796362519	1019
hsa-mir-330	0.296970815796644	1020
piR-hsa-802186	0.297224548301092	1021
hsa-mir-101-1	0.297816730155776	1022
piR-hsa-187546	0.298498787532604	1023
piR-hsa-329370	0.298891702020123	1024
piR-hsa-150896	0.299091473372139	1025
piR-hsa-768207	0.300316495546248	1026
piR-hsa-156681	0.300341061035354	1027
piR-hsa-177715	0.301010633690666	1028
piR-hsa-2837423	0.301280513012692	1029
piR-hsa-738590	0.302087770368445	1030
piR-hsa-758757	0.302189153746273	1031
piR-hsa-793619	0.30223790563357	1032
piR-hsa-77976	0.302864321180914	1033
piR-hsa-334752	0.302918683035904	1034
piR-hsa-756531	0.303178734735914	1035
hsa-mir-346	0.303223040055017	1036
hsa-mir-217	0.303289243860436	1037
piR-hsa-500739	0.304026088416121	1038
piR-hsa-142572	0.306521599357247	1039
piR-hsa-164543	0.306682361873081	1040
piR-hsa-152442	0.307492330761594	1041
piR-hsa-109329	0.308260108501673	1042
piR-hsa-331711	0.30840480341213	1043
piR-hsa-789584	0.30970195258572	1044
piR-hsa-1248184	0.309894250304706	1045
piR-hsa-115470	0.309935718758829	1046
piR-hsa-170271	0.310089398906608	1047
piR-hsa-724248	0.310236583939206	1048
piR-hsa-154209	0.31040472678675	1049
piR-hsa-2831362	0.3137267640265	1050
piR-hsa-2847065	0.314379058781048	1051
piR-hsa-371401	0.315007060214927	1052
piR-hsa-155240	0.315235150623288	1053
piR-hsa-797241	0.315253263189432	1054
piR-hsa-796777	0.316478078729512	1055
piR-hsa-806294	0.31763636693505	1056
piR-hsa-166654	0.318225260979844	1057
piR-hsa-767725	0.318479153443631	1058
piR-hsa-795367	0.318615176368039	1059
hsa-mir-433	0.31928710423923	1060
piR-hsa-801839	0.319559643375212	1061
piR-hsa-173659	0.319946923767392	1062
hsa-mir-758	0.320799333691362	1063
piR-hsa-374334	0.320818186528773	1064
piR-hsa-798282	0.322503980105407	1065
piR-hsa-151753	0.32320347427468	1066
piR-hsa-162867	0.323782349223398	1067
piR-hsa-765201	0.323813854005729	1068
piR-hsa-72334	0.32387605067574	1069
piR-hsa-2866342	0.324183629399076	1070
piR-hsa-159633	0.324677575391042	1071
piR-hsa-782086	0.324856997682747	1072
piR-hsa-752277	0.325526369579863	1073
piR-hsa-133440	0.326947264567122	1074
piR-hsa-731239	0.327048064476115	1075
piR-hsa-755932	0.327430991796194	1076
piR-hsa-171299	0.327869281298293	1077
piR-hsa-2845742	0.328386852295498	1078
hsa-mir-4446	0.32887975298716	1079
hsa-mir-3674	0.329815413109785	1080
piR-hsa-778168	0.330689764181233	1081
piR-hsa-7794966	0.331132523488846	1082
piR-hsa-2855946	0.331219450737847	1083
piR-hsa-755086	0.331426272737036	1084
piR-hsa-742260	0.331600115146531	1085
piR-hsa-394802	0.331651797177058	1086
hsa-mir-328	0.333858486878852	1087
hsa-mir-323b	0.334466093951997	1088
piR-hsa-733567	0.33526858524953	1089
piR-hsa-769555	0.336495218351779	1090
hsa-mir-365a	0.336627436461788	1091
piR-hsa-152678	0.337160212747412	1092
piR-hsa-1281539	0.337937946896669	1093
piR-hsa-733688	0.338637456079221	1094
hsa-mir-377	0.33954702153288	1095
piR-hsa-409186	0.340612849602206	1096
piR-hsa-343608	0.340924181570258	1097
piR-hsa-26590	0.341496543747121	1098
piR-hsa-179262	0.342605179974212	1099
piR-hsa-766653	0.342888942162425	1100
piR-hsa-158354	0.344456904024889	1101
piR-hsa-774422	0.344702037052371	1102
piR-hsa-137868	0.344702650660766	1103
piR-hsa-173047	0.345814942752869	1104
piR-hsa-361192	0.346819555080005	1105
piR-hsa-778384	0.347586878143899	1106
piR-hsa-159826	0.348898786108362	1107
piR-hsa-47493	0.349810666753856	1108
piR-hsa-731025	0.350622487757101	1109
piR-hsa-1314938	0.350956877937177	1110
piR-hsa-2838796	0.350999467580888	1111
piR-hsa-757002	0.351846497341734	1112
piR-hsa-779222	0.352173121645999	1113
piR-hsa-162095	0.353030283195398	1114
piR-hsa-740122	0.353319070353254	1115
piR-hsa-736405	0.353565329018139	1116
piR-hsa-148430	0.353675259596311	1117
piR-hsa-809904	0.354261528292525	1118
piR-hsa-161195	0.354306832537113	1119
piR-hsa-147593	0.355505896758584	1120
piR-hsa-142316	0.356896025410694	1121
piR-hsa-747455	0.356984048804374	1122
piR-hsa-213991	0.357022843725797	1123
piR-hsa-166673	0.35711851462607	1124
piR-hsa-367633	0.35718994765492	1125
piR-hsa-737043	0.357859905712595	1126
piR-hsa-808146	0.357914715901717	1127
piR-hsa-808056	0.358368824711115	1128
piR-hsa-806755	0.358665122956725	1129
hsa-mir-199a-1	0.359538255782834	1130
piR-hsa-363016	0.360860550670584	1131
hsa-mir-7976	0.362131289735347	1132
piR-hsa-777604	0.362541795786388	1133
hsa-mir-629	0.365598479002064	1134
piR-hsa-171416	0.365835543449571	1135
piR-hsa-337344	0.367643772033234	1136
piR-hsa-157787	0.367658275884138	1137
hsa-mir-1273h	0.368971553384668	1138
piR-hsa-1245139	0.368973656455224	1139
piR-hsa-347872	0.369462014583754	1140
piR-hsa-386247	0.370840572640552	1141
piR-hsa-369194	0.371061262478546	1142
hsa-mir-184	0.37174557129717	1143
piR-hsa-159192	0.372153104014029	1144
hsa-mir-32	0.372402675056176	1145
piR-hsa-530852	0.372801324322088	1146
piR-hsa-775967	0.373690526591025	1147
piR-hsa-738713	0.374792750289528	1148
piR-hsa-150958	0.377729634715096	1149
piR-hsa-140562	0.378386732236151	1150
piR-hsa-141950	0.37863975097518	1151
piR-hsa-751982	0.378887563910028	1152
piR-hsa-191192	0.381726199586081	1153
piR-hsa-156386	0.38256766199479	1154
piR-hsa-808851	0.382840624825478	1155
piR-hsa-68494	0.383244479687529	1156
hsa-mir-133a-1	0.383338580392757	1157
hsa-mir-15a	0.38349096946499	1158
hsa-mir-216b	0.383880384088522	1159
hsa-mir-6883	0.38405349591609	1160
piR-hsa-798148	0.384279896610849	1161
piR-hsa-372831	0.384471928235097	1162
piR-hsa-439537	0.386084305250195	1163
piR-hsa-131791	0.386650753237682	1164
piR-hsa-353104	0.386870480472031	1165
piR-hsa-160603	0.388024661790555	1166
hsa-mir-1287	0.388210177205788	1167
piR-hsa-140211	0.389450662556892	1168
hsa-mir-4306	0.38995261366915	1169
piR-hsa-188714	0.390380497575343	1170
piR-hsa-798329	0.391335845025052	1171
piR-hsa-793553	0.391973615252695	1172
piR-hsa-801264	0.392325291972939	1173
hsa-mir-125b-2	0.393398937777523	1174
hsa-mir-219a-1	0.393781003785268	1175
piR-hsa-160467	0.394005383438608	1176
hsa-mir-1911	0.39436740910187	1177
piR-hsa-733914	0.39471031829709	1178
piR-hsa-143493	0.396998367172849	1179
piR-hsa-2825892	0.397175942117535	1180
piR-hsa-141621	0.397460571599216	1181
piR-hsa-809113	0.397515773285567	1182
piR-hsa-2833285	0.398373866552854	1183
piR-hsa-377035	0.398993887486894	1184
piR-hsa-142486	0.399190601543028	1185
piR-hsa-1297469	0.399341247419305	1186
piR-hsa-419166	0.400182927536253	1187
piR-hsa-670881	0.400471097995851	1188
piR-hsa-653771	0.400719352562715	1189
piR-hsa-138171	0.401443962861877	1190
hsa-mir-764	0.40180248985458	1191
piR-hsa-723337	0.403263443646351	1192
piR-hsa-369339	0.403551288507445	1193
hsa-mir-496	0.403721932896035	1194
piR-hsa-368499	0.404261057226519	1195
piR-hsa-380372	0.40505397760163	1196
piR-hsa-648615	0.405164030026197	1197
piR-hsa-788448	0.405983805821234	1198
piR-hsa-720815	0.406931205897109	1199
piR-hsa-65218	0.40819881842506	1200
piR-hsa-75279	0.409048668023983	1201
piR-hsa-144904	0.4121533903585	1202
piR-hsa-1279382	0.412285311770014	1203
piR-hsa-4581088	0.41340152903198	1204
hsa-mir-656	0.415163236204676	1205
piR-hsa-165931	0.415381061021275	1206
piR-hsa-346500	0.415423651989069	1207
piR-hsa-1233602	0.416250352442461	1208
piR-hsa-345382	0.417148619486775	1209
hsa-mir-384	0.417242325866345	1210
piR-hsa-138198	0.417513201294932	1211
piR-hsa-146570	0.41854661188092	1212
hsa-mir-592	0.41857145018291	1213
piR-hsa-417225	0.41935168853644	1214
piR-hsa-395453	0.419587606503485	1215
piR-hsa-2862774	0.419641516295685	1216
hsa-mir-153-1	0.420134103632551	1217
piR-hsa-139466	0.420217501863526	1218
piR-hsa-150964	0.420226474709302	1219
piR-hsa-781533	0.420396860552168	1220
piR-hsa-2826329	0.420401610033613	1221
piR-hsa-790681	0.4204371883179	1222
piR-hsa-370200	0.421007290379381	1223
piR-hsa-170192	0.421580803788091	1224
piR-hsa-407268	0.42176988815594	1225
piR-hsa-391302	0.422198919557585	1226
piR-hsa-773980	0.422508660165706	1227
piR-hsa-383673	0.422554054541192	1228
piR-hsa-115466	0.423100117492612	1229
piR-hsa-145188	0.423323520191948	1230
hsa-mir-191	0.424731652041091	1231
piR-hsa-166338	0.426599184438662	1232
piR-hsa-172941	0.426858542238681	1233
piR-hsa-395443	0.427187799972847	1234
hsa-mir-340	0.427720254411386	1235
piR-hsa-165948	0.427984675981471	1236
piR-hsa-179528	0.428177109290329	1237
piR-hsa-79430	0.428498752272092	1238
piR-hsa-2850002	0.429731397244512	1239
piR-hsa-189162	0.430277508698157	1240
piR-hsa-765857	0.431706510467299	1241
piR-hsa-165135	0.431719160301418	1242
piR-hsa-781258	0.431733621556505	1243
piR-hsa-736886	0.433166126326315	1244
piR-hsa-771323	0.433928182209187	1245
piR-hsa-792409	0.435873067470169	1246
hsa-mir-135a-2	0.436073732678433	1247
piR-hsa-2865783	0.436082414330346	1248
piR-hsa-2828222	0.43611029997503	1249
piR-hsa-155463	0.437512842528321	1250
piR-hsa-746261	0.437565851890386	1251
piR-hsa-148906	0.437681913652875	1252
piR-hsa-164483	0.437799092267698	1253
piR-hsa-158795	0.438893644726279	1254
piR-hsa-807626	0.439749012430428	1255
piR-hsa-772431	0.440098602283718	1256
piR-hsa-390252	0.440453563391076	1257
piR-hsa-141915	0.44078703046285	1258
piR-hsa-742434	0.440946390652999	1259
piR-hsa-137513	0.441048286016612	1260
piR-hsa-749246	0.441687786302625	1261
piR-hsa-596204	0.44346946033683	1262
hsa-mir-181c	0.444001080773383	1263
piR-hsa-51189	0.444169157887321	1264
piR-hsa-751158	0.444233681878972	1265
piR-hsa-143007	0.444463604038056	1266
hsa-mir-3929	0.444476387020791	1267
piR-hsa-106398	0.445203105508758	1268
piR-hsa-1303127	0.4452821396923	1269
piR-hsa-189366	0.446872879623307	1270
piR-hsa-513694	0.447289208686806	1271
hsa-mir-941-1	0.448554829388318	1272
hsa-mir-664a	0.450125528519524	1273
hsa-mir-221	0.450631017216792	1274
piR-hsa-780304	0.450761565773359	1275
piR-hsa-7816663	0.451306858738051	1276
piR-hsa-430685	0.45134996356437	1277
piR-hsa-760771	0.452115214179363	1278
piR-hsa-787516	0.45263010841719	1279
piR-hsa-731069	0.452884150688542	1280
piR-hsa-749959	0.453521603607449	1281
piR-hsa-171473	0.454346977569166	1282
piR-hsa-144206	0.45475486543562	1283
piR-hsa-760542	0.454943012486628	1284
piR-hsa-730317	0.455550036655833	1285
piR-hsa-183393	0.456664470074589	1286
piR-hsa-145982	0.457132007568762	1287
piR-hsa-743910	0.458642767728194	1288
piR-hsa-139072	0.45893469712962	1289
piR-hsa-177770	0.459433408930155	1290
piR-hsa-130390	0.459809444528313	1291
piR-hsa-599474	0.459854120550424	1292
piR-hsa-766785	0.461558963251039	1293
piR-hsa-164372	0.462472101668105	1294
hsa-mir-21	0.462983329289628	1295
piR-hsa-220748	0.463104727173558	1296
piR-hsa-1315905	0.464554340478383	1297
piR-hsa-802295	0.46549969205618	1298
piR-hsa-775143	0.465761929244244	1299
piR-hsa-806133	0.466103479378462	1300
piR-hsa-769503	0.46694011590392	1301
piR-hsa-781524	0.467388954604555	1302
piR-hsa-5387736	0.468078022372097	1303
hsa-mir-3613	0.47115076288749	1304
piR-hsa-178813	0.472409911638484	1305
piR-hsa-2838937	0.474672511595699	1306
piR-hsa-135755	0.475957882954106	1307
piR-hsa-76778	0.476595027498249	1308
hsa-mir-10b	0.476799116505531	1309
hsa-mir-1225	0.481610232910048	1310
hsa-mir-122	0.482165507975551	1311
hsa-mir-219a-2	0.482272181506015	1312
hsa-mir-944	0.485362771084588	1313
piR-hsa-796292	0.485769106000763	1314
hsa-mir-19b-2	0.486481737420277	1315
hsa-mir-28	0.488506368417062	1316
piR-hsa-132990	0.489527772445587	1317
piR-hsa-399608	0.491186622526459	1318
piR-hsa-153355	0.491978095220688	1319
hsa-mir-30e	0.493567870273503	1320
piR-hsa-131575	0.493657213492266	1321
piR-hsa-171352	0.496563808681315	1322
piR-hsa-166700	0.496654450212544	1323
piR-hsa-175701	0.496953506495659	1324
hsa-mir-6131	0.497762428754244	1325
piR-hsa-790439	0.498143231456344	1326
piR-hsa-396232	0.498156245426367	1327
piR-hsa-182461	0.498215221217551	1328
piR-hsa-180464	0.5001771962898	1329
hsa-mir-9985	0.500499828799989	1330
piR-hsa-722941	0.500713131010313	1331
piR-hsa-1017400	0.50088842616843	1332
hsa-mir-329-2	0.501272305152343	1333
piR-hsa-779502	0.501912408399533	1334
piR-hsa-729457	0.502116172742182	1335
piR-hsa-131478	0.502239077047771	1336
piR-hsa-189862	0.503404027742039	1337
piR-hsa-81496	0.504847764504826	1338
piR-hsa-162917	0.504869766238503	1339
piR-hsa-2866011	0.505391185792616	1340
piR-hsa-146251	0.506962263640448	1341
hsa-mir-29a	0.507081911522941	1342
